"index","customer_id","customer_state","highest_education","employment_status","gender","income","residence_type","marital_status","sales_channel","coverage","policy","vehicle_class","vehicle_size","monthly_premium","months_policy_active","months_since_last_claim","current_claim_amount","total_claims","total_claims_amount","customer_lifetime_value"
"3629","PB54378","Oregon","Doctoral","Medical Leave","Female","26463","Suburban","Married","Branch","Basic","Corporate","Four-Door Car","Midsize","72","63","28","1532","3","3536","1000"
"3630","PB60303","Oregon","Master","Employed","Female","68568","Suburban","Married","Branch","Extended","Personal","Luxury Car","Midsize","223","39","5","1088","2","1394","7303"
"3631","PB60406","California","Doctoral","Employed","Female","79719","Suburban","Single","Agent","Basic","Personal","Four-Door Car","Small","71","41","12","1396","2","1975","936"
"3632","PB81005","Oregon","Bachelor","Employed","Male","53562","Urban","Married","Branch","Extended","Personal","SUV","Midsize","135","43","24","1704","2","2308","3497"
"3633","PB90912","California","High School","Employed","Male","70833","Suburban","Married","Web","Basic","Personal","Luxury SUV","Large","193","50","15","1028","3","3264","6386"
"3634","PB93081","California","High School","Employed","Male","41195","Rural","Married","Branch","Premium","Corporate","SUV","Small","160","47","32","2037","2","3082","4438"
"3635","PC12390","Nevada","Master","Employed","Male","74960","Rural","Single","Call Center","Basic","Corporate","Four-Door Car","Midsize","69","40","11","1316","2","2236","524"
"3636","PC23709","California","Bachelor","Employed","Female","74905","Rural","Single","Call Center","Basic","Personal","Four-Door Car","Midsize","72","48","16","1107","3","2925","531"
"3637","PC43437","Arizona","Associate","Employed","Female","24083","Suburban","Divorced","Agent","Basic","Personal","Four-Door Car","Small","63","57","22","1181","2","2081","1510"
"3638","PC76141","Nevada","Bachelor","Medical Leave","Male","22932","Suburban","Married","Web","Basic","Personal","Four-Door Car","Small","62","23","2","1646","4","4115","-2689"
"3639","PC80039","Oregon","Bachelor","Disabled","Female","19864","Suburban","Divorced","Web","Basic","Personal","Four-Door Car","Midsize","63","50","22","1171","2","2109","1041"
"3640","PC83755","Oregon","High School","Employed","Male","95697","Rural","Married","Agent","Basic","Personal","Two-Door Car","Midsize","61","49","16","2004","3","3238","-249"
"3641","PD11073","California","Associate","Employed","Female","35045","Urban","Married","Agent","Extended","Personal","Four-Door Car","Midsize","96","47","21","2124","2","2635","1877"
"3642","PD19551","California","Bachelor","Employed","Female","37612","Suburban","Divorced","Call Center","Basic","Personal","Four-Door Car","Small","64","15","0","1516","1","1516","-556"
"3643","PD27940","Arizona","High School","Disabled","Male","26372","Suburban","Married","Agent","Extended","Personal","SUV","Midsize","126","46","11","1408","2","2257","3539"
"3644","PD30266","California","Associate","Employed","Female","73809","Urban","Married","Branch","Extended","Special","SUV","Midsize","125","31","5","1533","2","2476","1399"
"3645","PD32052","California","High School","Employed","Male","51125","Suburban","Divorced","Agent","Basic","Personal","Four-Door Car","Midsize","67","16","3","2029","3","3487","-2415"
"3646","PD32641","Oregon","Associate","Employed","Male","31320","Urban","Married","Branch","Basic","Personal","Four-Door Car","Midsize","72","44","30","1921","3","3025","143"
"3647","PD32854","Arizona","High School","Medical Leave","Female","28513","Suburban","Married","Call Center","Basic","Personal","SUV","Midsize","100","35","4","1332","2","2024","1476"
"3648","PD33979","Oregon","High School","Employed","Male","21709","Suburban","Married","Branch","Basic","Personal","Four-Door Car","Large","62","41","28","1241","2","2068","474"
"3649","PD36660","California","High School","Employed","Female","95850","Urban","Married","Agent","Basic","Corporate","Sports Car","Midsize","109","19","3","1713","2","2741","-670"
"3650","PD66941","Arizona","Bachelor","Retired","Male","17622","Suburban","Divorced","Agent","Basic","Personal","Four-Door Car","Midsize","65","23","1","2009","2","2944","-1449"
"3651","PD94315","Arizona","Bachelor","Disabled","Female","23444","Suburban","Married","Call Center","Premium","Corporate","SUV","Midsize","196","42","7","1149","2","1836","6396"
"3652","PE32165","California","High School","Employed","Female","76912","Rural","Married","Agent","Basic","Corporate","Sports Car","Midsize","116","12","0","1350","1","1350","42"
"3653","PE39479","Washington","Associate","Employed","Male","88592","Urban","Married","Branch","Extended","Corporate","Four-Door Car","Large","76","55","19","1630","2","2481","1699"
"3654","PE42960","California","Bachelor","Employed","Male","58488","Suburban","Divorced","Agent","Basic","Personal","Four-Door Car","Small","73","53","29","1722","3","3132","737"
"3655","PE47967","Oregon","Associate","Employed","Female","79055","Rural","Divorced","Branch","Basic","Personal","Luxury SUV","Midsize","186","56","32","1325","2","1987","8429"
"3656","PE51299","California","High School","Employed","Male","73026","Suburban","Married","Branch","Basic","Personal","Four-Door Car","Small","67","43","29","1515","3","4041","-1160"
"3657","PE54870","Oregon","Associate","Employed","Male","88454","Urban","Divorced","Web","Basic","Personal","SUV","Midsize","101","41","8","1831","2","2860","1281"
"3658","PE59368","Washington","Bachelor","Employed","Female","72096","Urban","Married","Agent","Basic","Personal","Two-Door Car","Midsize","64","49","24","1683","2","2479","657"
"3659","PE59735","Oregon","High School","Disabled","Female","20031","Rural","Married","Branch","Extended","Personal","Four-Door Car","Midsize","86","30","4","1148","2","2256","324"
"3660","PE63707","Nevada","Bachelor","Employed","Male","88567","Suburban","Married","Web","Basic","Personal","Four-Door Car","Midsize","67","32","9","1663","2","2204","-60"
"3661","PE66545","Oregon","Bachelor","Employed","Male","29250","Suburban","Married","Agent","Basic","Personal","Two-Door Car","Small","64","61","27","2125","2","2782","1122"
"3662","PE72696","California","Associate","Employed","Male","68025","Suburban","Divorced","Branch","Extended","Personal","Four-Door Car","Midsize","91","33","15","1859","2","2617","386"
"3663","PF24757","Arizona","Associate","Employed","Female","72608","Suburban","Married","Agent","Extended","Personal","Four-Door Car","Midsize","82","54","26","1027","2","1767","2661"
"3664","PF26758","Oregon","Associate","Employed","Female","94880","Urban","Single","Agent","Extended","Special","Four-Door Car","Midsize","79","36","18","1536","2","2611","233"
"3665","PF40592","Washington","Associate","Medical Leave","Female","23285","Rural","Married","Web","Basic","Personal","Two-Door Car","Midsize","65","56","30","1453","2","2208","1432"
"3666","PF53601","Oregon","Bachelor","Medical Leave","Male","17130","Suburban","Divorced","Agent","Basic","Special","Luxury SUV","Midsize","198","14","1","1345","3","3059","-287"
"3667","PF77449","Washington","High School","Employed","Female","23923","Suburban","Married","Call Center","Extended","Personal","Four-Door Car","Midsize","82","65","29","1345","3","2915","2415"
"3668","PF78020","California","Associate","Employed","Male","20075","Suburban","Married","Agent","Basic","Personal","Four-Door Car","Small","71","13","0","1663","1","1663","-740"
"3669","PF88939","Nevada","Doctoral","Disabled","Male","21726","Suburban","Married","Branch","Basic","Personal","SUV","Midsize","104","42","20","1680","3","2906","1462"
"3670","PG26401","Washington","High School","Employed","Male","77603","Suburban","Married","Call Center","Basic","Personal","SUV","Midsize","114","38","10","1910","2","2455","1877"
"3671","PG27422","California","Bachelor","Employed","Female","89953","Urban","Single","Web","Basic","Corporate","Four-Door Car","Midsize","74","16","3","1778","2","2898","-1714"
"3672","PG42834","Arizona","Bachelor","Employed","Female","26577","Rural","Married","Agent","Extended","Personal","Four-Door Car","Midsize","79","36","9","1215","2","1805","1039"
"3673","PG43749","Oregon","Associate","Disabled","Female","17572","Suburban","Married","Call Center","Premium","Personal","Two-Door Car","Midsize","110","20","0","1430","1","1430","770"
"3674","PG48617","California","High School","Employed","Male","46267","Urban","Married","Call Center","Basic","Personal","Four-Door Car","Midsize","72","35","4","1920","2","2834","-314"
"3675","PG50529","California","High School","Employed","Female","31972","Suburban","Married","Call Center","Basic","Personal","Four-Door Car","Small","70","34","4","1511","2","2332","48"
"3676","PG82270","California","Associate","Employed","Male","36845","Suburban","Married","Branch","Basic","Personal","Four-Door Car","Small","74","36","14","1166","2","2058","606"
"3677","PG90331","California","Associate","Disabled","Male","11656","Suburban","Married","Agent","Basic","Personal","Two-Door Car","Midsize","70","31","19","2085","2","2911","-741"
"3678","PG93638","Oregon","Associate","Employed","Male","28919","Urban","Married","Call Center","Basic","Personal","Two-Door Car","Midsize","73","28","11","1712","2","2576","-532"
"3679","PH47195","California","Bachelor","Employed","Male","74271","Rural","Divorced","Call Center","Extended","Personal","Sports Car","Midsize","136","25","1","2237","2","3293","107"
"3680","PH70685","California","Bachelor","Employed","Female","70795","Urban","Married","Call Center","Basic","Corporate","Four-Door Car","Midsize","68","41","10","1802","2","2808","-20"
"3681","PH78214","Oregon","Associate","Medical Leave","Female","27677","Suburban","Married","Agent","Basic","Personal","Four-Door Car","Midsize","72","32","10","1058","3","2430","-126"
"3682","PH83205","Oregon","Bachelor","Employed","Male","26790","Suburban","Married","Agent","Basic","Corporate","Two-Door Car","Midsize","71","38","4","1503","2","2247","451"
"3683","PH85036","Washington","Bachelor","Employed","Female","79325","Urban","Married","Agent","Basic","Corporate","Four-Door Car","Midsize","68","31","4","1647","4","4563","-2455"
"3684","PH91033","Oregon","Associate","Employed","Male","86347","Urban","Married","Web","Extended","Personal","Sports Car","Midsize","130","39","17","1896","2","2617","2453"
"3685","PH97342","Arizona","High School","Disabled","Female","18495","Suburban","Married","Branch","Basic","Personal","SUV","Large","113","29","10","1354","3","2716","561"
"3686","PI71828","Arizona","Associate","Employed","Male","38460","Urban","Divorced","Branch","Basic","Personal","Four-Door Car","Midsize","61","34","11","1525","2","2144","-70"
"3687","PI79725","Oregon","Bachelor","Employed","Female","79297","Urban","Married","Call Center","Basic","Corporate","Four-Door Car","Small","64","41","14","2032","3","3480","-856"
"3688","PI92163","Nevada","Bachelor","Medical Leave","Male","24383","Suburban","Single","Call Center","Basic","Corporate","Four-Door Car","Midsize","69","18","4","1924","4","5092","-3850"
"3689","PJ36160","California","Bachelor","Employed","Male","83589","Urban","Single","Agent","Basic","Personal","SUV","Small","103","46","27","1661","2","2629","2109"
"3690","PJ36749","Washington","High School","Employed","Female","37995","Suburban","Married","Branch","Extended","Personal","SUV","Midsize","139","32","16","1251","2","1815","2633"
"3691","PJ67250","Arizona","Associate","Employed","Female","33554","Suburban","Married","Agent","Extended","Special","SUV","Midsize","131","44","25","1342","2","1890","3874"
"3692","PJ73790","Oregon","Bachelor","Employed","Female","60021","Suburban","Married","Agent","Extended","Special","Four-Door Car","Small","99","42","12","1315","2","2226","1932"
"3693","PJ84431","California","High School","Employed","Male","91512","Suburban","Married","Branch","Basic","Personal","Luxury Car","Midsize","189","35","6","1813","2","2118","4497"
"3694","PJ86059","Oregon","High School","Employed","Female","83460","Suburban","Divorced","Call Center","Basic","Corporate","Four-Door Car","Midsize","66","46","20","1112","2","2224","812"
"3695","PJ92694","California","High School","Employed","Male","57135","Urban","Divorced","Branch","Basic","Corporate","Four-Door Car","Midsize","61","42","25","1897","4","3823","-1261"
"3696","PK20739","Oregon","Bachelor","Employed","Male","25074","Suburban","Married","Branch","Premium","Personal","Two-Door Car","Midsize","112","44","17","1945","2","2924","2004"
"3697","PK23339","Arizona","High School","Employed","Female","72460","Urban","Married","Call Center","Extended","Personal","Four-Door Car","Midsize","85","39","9","1907","3","3605","-290"
"3698","PK26805","California","High School","Employed","Male","20371","Suburban","Married","Call Center","Basic","Personal","Four-Door Car","Midsize","71","46","19","1565","4","4094","-828"
